,Loss,Mentions Found,Mention Precision,MUC F1
84,0.02048925297955672,0.8585438300786651,0.00795954521575089,0.015772860510539135
85,0.0190081716204683,0.8517697724980625,0.010720573448977764,0.021174637955298944
86,0.02179669172813495,0.8379750540762806,0.0,0.0
87,0.020118883065879344,0.8681725352939637,0.010281285347015999,0.020321909600863466
88,0.021914499687651794,0.8448448536237687,0.017948909050858074,0.03515102703749407
89,0.02021726363648971,0.8632713691771023,0.012917920079502942,0.02545493466009935
90,0.020451737629870573,0.8466227230060297,0.010555664852340043,0.020851355673479156
91,0.020603689923882486,0.8632217713108516,0.0015151515151515152,0.0030249934753314132
92,0.023279957504322133,0.850310772448107,0.011943737080529534,0.023556590752802264
93,0.02159755869458119,0.8527728197763645,0.00925832994798512,0.018317788489865792
94,0.021376654940346875,0.8626720002430194,0.00964668750383036,0.019080015873886063
95,0.019555751296381155,0.8448578716778034,0.013495746770243702,0.0265671109154899
96,0.022162725403904914,0.8721733215606068,0.008472624446056502,0.01678222000330831
97,0.02224472997089227,0.8457187630768072,0.0036399130078682554,0.007248628437898317
98,0.020298183833559354,0.8640094336372779,0.007433398310591293,0.014739983000327174
99,0.022025450319051742,0.8201885546218435,0.0026089159067882468,0.00520128717786117
